wick_idx,entry,day,mfe_pct,mae_pct,direction
24,E1,8,0.19416513124735887,1.7243516123968339,down
24,E1,9,0.4899571184241919,0.5230065024663231,down
24,E1,10,1.1839941833084027,0.7874015748031473,down
24,E2,0,0.8414455817839931,0.9316899937330345,down
24,E2,1,-0.39189471485273064,1.904491330687271,down
24,E2,2,-0.3969082932943388,1.243367453519959,down
24,E2,3,-0.14288698558596502,2.0012533946104067,down
24,E2,4,-0.11280551493627816,1.6101942761646109,down
24,E2,5,-0.22644662627951004,1.7739711719239621,down
24,E2,6,-2.1098809275120116,3.0841863379987533,down
24,E2,7,-0.9367035721746427,2.87695842907876,down
24,E2,8,-0.6375600584917576,1.662001253394619,down
24,E2,9,0.06434092333402815,1.9293921036139476,down
25,E1,0,0.506430197375794,0.12689844832818414,up
25,E1,1,1.4572543058867715,0.3912009540156801,up
25,E1,2,1.068280806950459,0.42112199239540665,up
25,E1,3,1.2311842381289155,0.3080869585164692,up
25,E1,4,2.534411687556548,-1.565302500035742,up
25,E1,5,2.3282889787185033,-0.3983820032268236,up
25,E1,6,1.1198114841599798,-0.10083389933965455,up
25,E1,7,1.3857762697574394,0.5973236628537247,up
25,E1,8,0.39505744340685817,1.614638967764067,up
25,E1,9,1.877811123112774,-0.3069566081776802,up
25,E1,10,1.8578637641929625,-0.11246985870953348,up
25,E2,0,1.7046590681863656,0.1483036725988113,up
25,E2,1,1.31473705258948,0.17829767379858194,up
25,E2,2,1.4780377257881763,0.06498700259947783,up
25,E2,3,2.7844431113777306,-1.8129707391854952,up
25,E2,4,2.577817769779382,-0.6432046923948567,up
25,E2,5,1.3663933879890764,-0.3449310137972489,up
25,E2,6,1.6330067319869284,0.35492901419715983,up
25,E2,7,0.6398720255948863,1.3747250549890022,up
25,E2,8,2.1262414183829885,-0.5515563553955785,up
25,E2,9,2.106245417583148,-0.35659534759714495,up
26,E1,0,0.7299752270850469,0.10156895127993544,up
26,E1,1,0.414533443435176,1.0652353426919976,up
26,E1,2,0.5763831544178379,0.9529314616019788,up
26,E1,3,1.871180842279115,-0.9083402146985963,up
26,E1,4,1.6663914120561574,0.2510322047894272,up
26,E1,5,0.46573080099092484,0.546655656482237,up
26,E1,6,0.7299752270850469,1.2402972749793544,up
26,E1,7,-0.2543352601156009,2.2510322047894293,up
26,E1,8,1.2188274153592065,0.3418662262592981,up
26,E1,9,1.1990090834021454,0.5350949628406291,up
26,E1,10,0.08257638315441783,1.1841453344343449,up
26,E2,0,0.231616950074591,1.2454562689064652,up
26,E2,1,0.3931718334006464,1.1333569621087858,up
26,E2,2,1.6856109000090707,-0.7245241961408135,up
26,E2,3,1.4811945170250844,0.4327362946233546,up
26,E2,4,0.2827210458205969,0.7278212345760361,up
26,E2,5,0.5464841206386265,1.4201993059734108,up
26,E2,6,-0.43603333305857717,2.4290930671524325,up
26,E2,7,1.0344458090520152,0.5234048515920686,up
26,E2,8,1.0146635784406612,0.7162816000527571,up
26,E2,9,-0.09973541266557615,1.364149652574571,up
27,E1,0,0.44793938904297376,0.1265720518137635,down
27,E1,1,1.7030510311419407,0.010690482777312797,down
27,E1,2,2.3444799977802817,-1.0926326252316527,down
27,E1,3,3.4869743403931173,-0.5589245537539453,down
27,E1,4,1.1872964421910086,0.09719362586085162,down
27,E1,5,1.250949698422293,-0.043169964803013286,down
27,E1,6,2.5533932490009286,-1.396209693411637,down
27,E1,7,3.284589628273128,-1.4843612926180831,down
27,E1,8,2.217173485317713,-1.441909467116146,down
27,E1,9,1.766704287373225,-1.1089539729832685,down
27,E1,10,2.9597948080160674,-1.5561589013774368,down
27,E2,0,0.8462298320711206,0.8824497859730018,down
27,E2,1,1.4932499176819125,-0.2304906157392126,down
27,E2,2,2.6457029963779943,0.307869608165954,down
27,E2,3,0.3259795851168947,0.9697069476457009,down
27,E2,4,0.39018768521567415,0.8281198551201799,down
27,E2,5,1.7039841949292103,-0.5367138623641737,down
27,E2,6,2.441554165294687,-0.6256338491932713,down
27,E2,7,1.3648337174843534,-0.5828119855120124,down
27,E2,8,0.9104379321699,-0.24695423114916037,down
27,E2,9,2.113928218636818,-0.6980572933816281,down
28,E1,0,0.44720821296251106,0.12730744748567346,down
28,E1,1,1.7023290734302932,0.011425027338447882,down
28,E1,2,2.3437627511465853,-1.0919061842040925,down
28,E1,3,3.4862654849924124,-0.5581941928218304,down
28,E1,4,1.186570696437039,0.09792880575819893,down
28,E1,5,1.2502244201798758,-0.042435815828576376,down
28,E1,6,2.5526775367641217,-1.3954854820545572,down
28,E1,7,3.283879286425436,-1.4836377287045661,down
28,E1,8,2.2164553036609114,-1.441185591408386,down
28,E1,9,1.76598279717313,-1.108227651830465,down
28,E1,10,2.9590820806607105,-1.555435864792976,down
28,E2,0,0.8462298320711206,0.8824497859730018,down
28,E2,1,1.4932499176819125,-0.2304906157392126,down
28,E2,2,2.6457029963779943,0.307869608165954,down
28,E2,3,0.3259795851168947,0.9697069476457009,down
28,E2,4,0.39018768521567415,0.8281198551201799,down
28,E2,5,1.7039841949292103,-0.5367138623641737,down
28,E2,6,2.441554165294687,-0.6256338491932713,down
28,E2,7,1.3648337174843534,-0.5828119855120124,down
28,E2,8,0.9104379321699,-0.24695423114916037,down
28,E2,9,2.113928218636818,-0.6980572933816281,down
29,E1,0,0.3155070471521699,0.9042879146723072,up
29,E1,1,0.9076003246161776,2.063631395021435,up
29,E1,2,1.5733947233309595,-0.2699614104241534,up
29,E1,3,1.4309610957452072,-0.2053694165189899,up
29,E1,4,0.05796717401746017,1.116282151079019,up
29,E1,5,-0.03148445651632451,1.8582619785024452,up
29,E1,6,0.011593434803499565,0.7751039268619803,up
29,E1,7,0.34945924907666803,0.3179913546100398,up
29,E1,8,-0.10434091323142076,1.5286771890889248,up
29,E1,9,-1.323307772569935,2.7675185080905487,up
29,E1,10,-2.090130674572286,4.181917554116497,up
29,E2,0,2.531869241448939,0.4871891960116087,up
29,E2,1,3.2083806638899306,-1.8839665110017143,up
29,E2,2,3.0636543396861335,-1.8183348058395303,up
29,E2,3,1.6685598889309543,-0.4754091463671053,up
29,E2,4,1.5776683916025116,0.2785140308805541,up
29,E2,5,1.621439690352979,-0.8220791787622518,up
29,E2,6,1.9647439942782539,-1.2865497076023362,up
29,E2,7,1.5036391939080223,-0.056375951870069864,up
29,E2,8,0.26505111700112444,1.2024064958559437,up
29,E2,9,-0.514115023770468,2.639572552484338,up
30,E1,0,0.19156130794729184,0.6496426965169307,up
30,E1,1,0.5446837572668377,1.2926223910182717,up
30,E1,2,0.5880099278729986,0.20322156147452686,up
30,E1,3,0.927823030666456,-0.25652557759898115,up
30,E1,4,0.4714073926007241,0.9611380407442731,up
30,E1,5,-0.7545849782619702,2.2071194176536237,up
30,E1,6,-1.5258274615628207,3.629670347975293,up
30,E1,7,-0.8745190145420018,2.3936834740892516,up
30,E1,8,-2.0655306248230287,3.0649809271567454,up
30,E1,9,-1.4925124514850225,2.4386587376942654,up
30,E1,10,-2.6152282911065656,4.480868855462843,up
30,E2,0,0.6452737065012638,1.1938705750921195,up
30,E2,1,0.6886432227835851,0.10337985426775458,up
30,E2,2,1.0287962916645754,-0.3568272389241803,up
30,E2,3,0.5719240324812749,0.8620545912327335,up
30,E2,4,-0.6552948826972244,2.109282510463038,up
30,E2,5,-1.42730895569674,3.5332566321511436,up
30,E2,6,-0.7753489070081498,2.296033214946723,up
30,E2,7,-1.9675520650959712,2.968002267687137,up
30,E2,8,-1.3939606156103603,2.3410534740633224,up
30,E2,9,-2.517799676521105,4.3853067213579555,up
31,E1,0,0.16526123988304975,0.4618839781346706,up
31,E1,1,-0.3466248569854778,1.3636171024196062,up
31,E1,2,0.23645069706343178,0.7263019619475347,up
31,E1,3,-0.9059705919742409,2.804356116784622,up
31,E1,4,-3.212848002033991,4.8146107885927325,up
31,E1,5,-3.71625916352389,5.826518072799694,up
31,E1,6,-1.9212678503326475,4.367134200601718,up
31,E1,7,-0.37899911013178356,1.6195601508538604,up
31,E1,8,-0.665282427221504,3.0602991652188756,up
31,E1,9,0.10763167930844372,0.8958006695198895,up
31,E1,10,-0.16865121403449376,1.9619305902792612,up
31,E2,0,0.5335066089841153,0.4924676390622588,up
31,E2,1,1.1217318445307125,-0.1504762230468202,up
31,E2,2,-0.030779227441382673,1.9459311571279554,up
31,E2,3,-2.358030813426577,3.9739402540996047,up
31,E2,4,-2.865888066209537,4.994784630905751,up
31,E2,5,-1.0550435184076812,3.522511584959202,up
31,E2,6,0.5008464287546532,0.750671158153928,up
31,E2,7,0.21203467792958552,2.2041346762196246,up
31,E2,8,0.99177510644484,0.02051948496090882,up
31,E2,9,0.7130521023922425,1.096065388758741,up
32,E1,0,0.12521757664026872,0.5363930233384216,up
32,E1,1,0.8933963269510804,1.3178927924407586,up
32,E1,2,2.7743241803133114,-0.21136016482541553,up
32,E1,3,4.390430180100183,-3.090476359631981,up
32,E1,4,4.090440836915202,-1.5807608965933675,up
32,E1,5,4.900358779439458,-3.8488863628290426,up
32,E1,6,4.6108486377038185,-2.731714681538839,up
32,E1,7,8.326524812617668,-6.944691129977625,up
32,E1,8,8.43309296294981,-7.106319491314695,up
32,E1,9,8.996128023871263,-8.269688465773873,up
32,E1,10,11.317537565272998,-8.00859649746013,up
32,E2,0,0.11808664387182471,2.076209947477876,up
32,E2,1,1.9845606119355617,0.5587084493637349,up
32,E2,2,3.588247735203926,-2.298283337445797,up
32,E2,3,3.2905636434135777,-0.8001691987733026,up
32,E2,4,4.094257816630833,-3.0508653812259965,up
32,E2,5,3.8069723994501077,-1.9422785434805523,up
32,E2,6,7.4940956678064055,-6.122880609115586,up
32,E2,7,7.599844901124468,-6.283266946314635,up
32,E2,8,8.158553350488203,-7.437696076703452,up
32,E2,9,10.462124149599918,-7.178610455074204,up
33,E1,0,1.5672976797586422,1.1222954992479375,up
33,E1,1,2.9984246922809974,-0.42987210637333506,up
33,E1,2,4.618054628467693,-3.3152662448045995,up
33,E1,3,4.317411155314661,-1.8022588310682726,up
33,E1,4,5.129095132566159,-4.075329969116866,up
33,E1,5,4.838953710873194,-2.955722283039186,up
33,E1,6,8.562731957386594,-7.1778851716373495,up
33,E1,7,8.669532480709163,-7.3398659653432325,up
33,E1,8,9.233795245596705,-8.505771678281238,up
33,E1,9,11.560266645306571,-8.24411039614095,up
33,E1,10,11.891348267606523,-10.378340853870197,up
33,E2,0,2.5430186606177716,0.01417710751562623,up
33,E2,1,4.155487426677785,-2.8584593028407372,up
33,E2,2,3.8561732442538394,-1.3521416293040804,up
33,E2,3,4.664268372645281,-3.6151624164879923,up
33,E2,4,4.375409807014134,-2.500505059455243,up
33,E2,5,8.082723422353757,-6.703999716457858,up
33,E2,6,8.189051728721054,-6.865264314448247,up
33,E2,7,8.750819614028247,-8.026014992291213,up
33,E2,8,11.067004554395798,-7.765510641691338,up
33,E2,9,11.39662230413441,-9.890304630597752,up
34,E1,0,0.039231275452899846,2.0664573571995506,down
34,E1,1,-0.9851137747701479,2.369363842639115,down
34,E1,2,-2.3042226629746967,3.8724965633956545,down
34,E1,3,-3.4531502193059302,4.580906892246228,down
34,E1,4,-4.888698966160638,5.854416954685686,down
34,E1,5,-4.636276894960992,5.652479297725977,down
34,E1,6,-4.585792480721074,5.886987544517904,down
34,E1,7,-5.613394589927322,6.722423173714115,down
34,E1,8,-5.124835742444158,6.9813593628801796,down
34,E1,9,-6.917862998002282,8.21741324701259,down
34,E1,10,-7.5953149812173715,8.2043850110797,down
34,E2,0,0.019347973299797577,1.3511334687691456,down
34,E2,1,-1.2866402244364932,2.8393150817451893,down
34,E2,2,-2.424139821353708,3.54067911386281,down
34,E2,3,-3.8454096933346267,4.801522040566246,down
34,E2,4,-3.595498371545573,4.60159298313501,down
34,E2,5,-3.545516107187773,4.833768662732582,down
34,E2,6,-4.562897036535415,5.660894521298896,down
34,E2,7,-4.079197704040494,5.9172551675211915,down
34,E2,8,-5.854390377607933,7.141014478733347,down
34,E2,9,-6.52510399535649,7.128115829866808,down
35,E1,0,0.5998555321755048,0.26224050752174227,down
35,E1,1,0.24575233189913231,0.8416821079739799,down
35,E1,2,-1.1384692691812441,2.0696586162494817,down
35,E1,3,-0.8950723909424847,1.8749411136584813,down
35,E1,4,-0.8463930152947435,2.1010646650544884,down
35,E1,5,-1.83725385509248,2.9066298169027336,down
35,E1,6,-1.3661631230174824,3.1563079049024694,down
35,E1,7,-3.0950818127571207,4.348167457052218,down
35,E1,8,-3.7483119248767314,4.335605037530212,down
35,E1,9,-2.6679438459847202,3.583430168650472,down
35,E1,10,-3.104472221349815,3.9100530762224763,down
35,E2,0,0.6187324979271351,0.4646360351058202,down
35,E2,1,-0.7603135119913664,1.6880211511083936,down
35,E2,2,-0.517826692323328,1.49403169537397,down
35,E2,3,-0.46932932838973107,1.7193097730010494,down
35,E2,4,-1.45648534910279,2.521862924547489,down
35,E2,5,-0.987156020713059,2.770607468594034,down
35,E2,6,-2.709610300214313,3.9580106694200583,down
35,E2,7,-3.360397991270477,3.945495220662992,down
35,E2,8,-2.2840693981633438,3.1961327263340604,down
35,E2,9,-2.7189655981602145,3.521534394017614,down
36,E1,0,0.6848509096043882,0.1765079663928832,down
36,E1,1,0.3310504969679875,0.7554540961615308,down
36,E1,2,-1.0519874797015902,1.9823805825547356,down
36,E1,3,-0.8087987260047182,1.787829579597245,down
36,E1,4,-0.7601609752653546,2.0137597765801445,down
36,E1,5,-1.750174546766762,2.818636103331691,down
36,E1,6,-1.27948663638574,3.0681006958336194,down
36,E1,7,-3.006926957081098,4.25894110909761,down
36,E1,8,-3.659598503212452,4.246389431487443,down
36,E1,9,-2.5801542287386248,3.4948577345790834,down
36,E1,10,-3.016309336094692,3.821201352443265,down
36,E2,0,0.6187324979271351,0.4646360351058202,down
36,E2,1,-0.7603135119913664,1.6880211511083936,down
36,E2,2,-0.517826692323328,1.49403169537397,down
36,E2,3,-0.46932932838973107,1.7193097730010494,down
36,E2,4,-1.45648534910279,2.521862924547489,down
36,E2,5,-0.987156020713059,2.770607468594034,down
36,E2,6,-2.709610300214313,3.9580106694200583,down
36,E2,7,-3.360397991270477,3.945495220662992,down
36,E2,8,-2.2840693981633438,3.1961327263340604,down
36,E2,9,-2.7189655981602145,3.521534394017614,down
37,E1,0,0.6848509096043882,0.1765079663928832,down
37,E1,1,0.3310504969679875,0.7554540961615308,down
37,E1,2,-1.0519874797015902,1.9823805825547356,down
37,E1,3,-0.8087987260047182,1.787829579597245,down
37,E1,4,-0.7601609752653546,2.0137597765801445,down
37,E1,5,-1.750174546766762,2.818636103331691,down
37,E1,6,-1.27948663638574,3.0681006958336194,down
37,E1,7,-3.006926957081098,4.25894110909761,down
37,E1,8,-3.659598503212452,4.246389431487443,down
37,E1,9,-2.5801542287386248,3.4948577345790834,down
37,E1,10,-3.016309336094692,3.821201352443265,down
37,E2,0,0.6187324979271351,0.4646360351058202,down
37,E2,1,-0.7603135119913664,1.6880211511083936,down
37,E2,2,-0.517826692323328,1.49403169537397,down
37,E2,3,-0.46932932838973107,1.7193097730010494,down
37,E2,4,-1.45648534910279,2.521862924547489,down
37,E2,5,-0.987156020713059,2.770607468594034,down
37,E2,6,-2.709610300214313,3.9580106694200583,down
37,E2,7,-3.360397991270477,3.945495220662992,down
37,E2,8,-2.2840693981633438,3.1961327263340604,down
37,E2,9,-2.7189655981602145,3.521534394017614,down
38,E1,0,0.5323415288090404,0.009247008838822485,down
38,E1,1,1.141628633662895,-0.18153986237804065,down
38,E1,2,1.1893253514671018,0.04001908484154912,down
38,E1,3,0.21846635358130562,0.829322834311307,down
38,E1,4,0.6800474936221002,1.0739608385329158,down
38,E1,5,-1.013970676365612,2.241761122836131,down
38,E1,6,-1.6540144711841958,2.229452292435037,down
38,E1,7,-0.5954550566906232,1.492461072169907,down
38,E1,8,-1.0231715270904245,1.8124906625981974,down
38,E1,9,-1.1724314817416164,2.917208191095825,down
38,E1,10,-2.9018221530944617,4.005001077791972,down
38,E2,0,0.8517992716498954,0.11110425282390397,down
38,E2,1,0.899635824949066,0.33331275847171193,down
38,E2,2,-0.07406950188260265,1.1249305598419972,down
38,E2,3,0.38886488488364634,1.3702857848280963,down
38,E2,4,-1.3101197456947078,2.541509783346711,down
38,E2,5,-1.952039997531031,2.529164866366272,down
38,E2,6,-0.8903771372137494,1.790012962162833,down
38,E2,7,-1.319347571137581,2.110980803654105,down
38,E2,8,-1.469045120671561,3.218937102647987,down
38,E2,9,-3.2035059564224424,4.309919140793788,down
39,E1,0,0.052568106620476535,0.2551099291876646,down
39,E1,1,0.7065771978106832,0.5287733077708143,down
39,E1,2,-0.26902501623426966,1.321933269427018,down
39,E1,3,0.19481121865239973,1.5677664739169404,down
39,E1,4,-1.5074832245895011,2.7412721481802187,down
39,E1,5,-2.1506540090912027,2.728903181916568,down
39,E1,6,-1.0869229104177578,1.988311326880858,down
39,E1,7,-1.5167290268715747,2.3099044497356216,down
39,E1,8,-1.6667182040260944,3.4200191718977098,down
39,E1,9,-3.4045579640681503,4.513126565447301,down
39,E1,10,-3.4200191718977098,4.6306317449519225,down
39,E2,0,0.9561851297789874,0.2760599003716903,down
39,E2,1,-0.016964574883177874,1.0672259835597961,down
39,E2,2,0.44570564920343403,1.3124412023256875,down
39,E2,3,-1.2523094955352292,2.4829968692648205,down
39,E2,4,-1.8938634505945449,2.4706589966225048,down
39,E2,5,-0.8328064033558978,1.7319288721642199,down
39,E2,6,-1.261532055335355,2.0527135608642775,down
39,E2,7,-1.4111441834641627,3.1600376305115607,down
39,E2,8,-3.1446152897086703,4.250397125275684,down
39,E2,9,-3.1600376305115607,4.367606915377624,down
40,E1,0,13.347431686583866,0.11940805936048043,down
40,E1,1,-0.6721681151357572,1.4542641574926378,down
40,E1,2,-2.0050330883358143,3.409221939700408,down
40,E1,3,-2.7910816622743013,4.1982423418957655,down
40,E1,4,-3.9396932835492655,5.682670556195491,down
40,E1,5,-5.337938478400153,6.181937703347352,down
40,E1,6,-3.5147218428188123,5.526649572710525,down
40,E1,7,-4.7316855140014775,6.488036013803544,down
40,E1,8,-6.12695888059551,7.2874578148978895,down
40,E1,9,-4.838671331248292,6.262177066282468,down
40,E1,10,-3.84310886520144,5.807487342983461,down
40,E2,0,0.06637559738038312,0.7099828898460089,down
40,E2,1,-1.2567113104017908,2.6505988553896858,down
40,E2,2,-2.0369933329399883,3.4338309044781363,down
40,E2,3,-3.177178594607346,4.9073691663224945,down
40,E2,4,-4.565166086494768,5.40297362676264,down
40,E2,5,-2.7553247979231736,4.752492772434938,down
40,E2,6,-3.9633606702460327,5.706826361437243,down
40,E2,7,-5.348398135583218,6.500383503451522,down
40,E2,8,-4.069561626054622,5.4826243436190865,down
40,E2,9,-3.081302731724583,5.031270281432534,down
41,E1,0,0.2911260467958295,0.29687668475720674,down
41,E1,1,0.547029436078074,0.8144341012831059,down
41,E1,2,-0.5642813499622549,2.250655932142468,down
41,E1,3,-1.9171189303813279,2.7337095208999727,down
41,E1,4,-0.15311073572223569,2.0997016856557384,down
41,E1,5,-1.3305538583186565,3.0298673759120054,down
41,E1,6,-2.680516119757033,3.8033281817201487,down
41,E1,7,-1.4340653416238232,2.811343133378852,down
41,E1,8,-0.4708334830895269,2.3714193293318484,down
41,E1,9,0.046723933436372135,1.5692053337167038,down
41,E1,10,-1.1810372713222754,2.5266865542896064,down
41,E2,0,0.6905165235866748,0.6689827442648322,down
41,E2,1,-0.4191909041316086,2.103132447098679,down
41,E2,2,-1.7700766602543752,2.585489103907662,down
41,E2,3,-0.008613511728723969,1.9523959918458627,down
41,E2,4,-1.184357862700623,2.8812196732607793,down
41,E2,5,-2.5323724482471484,3.653564558270397,down
41,E2,6,-1.2877200034453922,2.6630107094662425,down
41,E2,7,-0.32587786040368394,2.223721611300929,down
41,E2,8,0.1909328433202275,1.422665020528865,down
41,E2,9,-1.0350569927359272,2.3787648224180904,down
42,E1,0,0.08493771234428409,0.8819365798414522,down
42,E1,1,-0.355322763306907,1.1593997734994415,down
42,E1,2,1.381653454133634,0.5351075877689656,down
42,E1,3,0.22225368063419257,1.4510192525481314,down
42,E1,4,-1.1070215175538012,2.212627406568516,down
42,E1,5,0.12032842582106777,1.235843714609289,down
42,E1,6,1.0687995469988611,0.8026613816534643,down
42,E1,7,1.5784258210645497,0.012740656851646635,down
42,E1,8,0.3694790486976237,0.9555492638731597,down
42,E1,9,-0.21800679501699846,0.7771800679501711,down
42,E2,0,0.20412185370798547,0.5954727180584518,down
42,E2,1,1.9314150571541229,-0.025339264598240843,down
42,E2,2,0.7784785179345645,0.8854665240159867,down
42,E2,3,-0.5433864519398633,1.6428289881186946,down
42,E2,4,0.6771214595416492,0.6714905118531422,down
42,E2,5,1.6203051973647151,0.24072301368320803,down
42,E2,6,2.127090489329356,-0.5447941888619862,down
42,E2,7,0.9248831578354707,0.392758601272589,down
42,E2,8,0.3406723351540007,0.21538374908496716,down
43,E1,0,0.7009329168060165,0.13449372718409078,up
43,E1,1,1.9946344830530767,-0.3123954827186306,up
43,E1,2,2.7603236388736656,-1.6487934702939702,up
43,E1,3,1.7783059483230987,-0.4148668939065039,up
43,E1,4,1.3428024507745928,0.538686515758533,up
43,E1,5,0.5486490140684734,1.0510435716979643,up
43,E1,6,1.4965095675564108,-0.16438122211389594,up
43,E1,7,1.3171845979776122,-0.7550150504885272,up
43,E2,0,0.942306608823024,0.7225759197701273,up
43,E2,1,1.7000957800439371,-0.6000338047213915,up
43,E2,2,0.7282100400022479,0.6211617555918758,up
43,E2,3,0.2971998422446354,1.5648768944729299,up
43,E2,4,-0.48875993013691293,2.0719477153642507,up
43,E2,5,0.44932108851202046,0.8690630458054077,up
43,E2,6,0.27184630120006054,0.284523071722348,up
44,E1,0,0.3368449357700124,0.28539871928922,down
44,E1,1,2.0035690118215213,-0.6729676244403942,down
44,E1,2,2.93415662095027,-1.0979822638335213,down
44,E1,3,3.434173843765726,-1.8730089591974783,down
44,E1,4,2.2480218763090742,-0.9479770969888955,down
44,E1,5,1.671613133341248,-1.1229831249743027,down
44,E2,0,0.6463514236629442,0.702678345115049,down
44,E2,1,1.589827357985744,0.27177739600643025,down
44,E2,2,2.0967696510547196,-0.5139831582504827,down
44,E2,3,0.8941898780522184,0.42386008392711166,down
44,E2,4,0.3097980679865846,0.24643028135297265,down
45,E1,0,1.0939322176989479,0.289759678330981,up
45,E1,1,2.045488692217979,-0.706155067932539,up
45,E1,2,1.8651937812564794,-1.2370234168747425,up
45,E2,0,1.1144351968693749,0.21267847268499485,up
45,E2,1,0.9357852798139806,-0.3133462830892309,up
