Date,Open,High,Low,Close,Volume
03/20/2025,37.8787,37.8787,37.8787,37.8787,0
03/21/2025,42.3736,42.3736,42.3736,42.3736,0
03/24/2025,46.2755,46.2755,46.2755,46.2755,0
03/25/2025,47.5832,47.5832,47.5832,47.5832,0
03/26/2025,46.9289,46.9289,46.9289,46.9289,0
03/27/2025,42.8441,42.8441,42.8441,42.8441,0
03/28/2025,33.6596,33.6596,33.6596,33.6596,0
03/31/2025,35.0710,35.0710,35.0710,35.0710,0
04/01/2025,34.4128,34.4128,34.4128,34.4128,0
04/02/2025,43.1250,43.1250,43.1250,43.1250,0
04/03/2025,29.6422,29.6422,29.6422,29.6422,0
04/04/2025,29.3631,29.3631,29.3631,29.3631,0
04/07/2025,29.9058,29.9058,29.9058,29.9058,0
04/08/2025,24.3886,24.3886,24.3886,24.3886,0
04/09/2025,42.7809,42.7809,42.7809,42.7809,0
04/10/2025,33.6139,33.6139,33.6139,33.6139,0
04/11/2025,38.2792,38.2792,38.2792,38.2792,0
04/14/2025,38.0604,38.0604,38.0604,38.0604,0
04/15/2025,40.1252,40.1252,40.1252,40.1252,0
04/16/2025,41.0229,41.0229,41.0229,41.0229,0
04/17/2025,45.7436,45.7436,45.7436,45.7436,0
04/21/2025,40.7626,40.7626,40.7626,40.7626,0
04/22/2025,44.2590,44.2590,44.2590,44.2590,0
04/23/2025,47.3270,47.3270,47.3270,47.3270,0
04/24/2025,55.3355,55.3355,55.3355,55.3355,0
04/25/2025,59.4455,59.4455,59.4455,59.4455,0
04/28/2025,61.5957,61.5957,61.5957,61.5957,0
04/29/2025,58.5301,58.5301,58.5301,58.5301,0
04/30/2025,55.9513,55.9513,55.9513,55.9513,0
05/01/2025,57.2642,57.2642,57.2642,57.2642,0
05/02/2025,64.8282,64.8282,64.8282,64.8282,0
05/05/2025,65.5581,65.5581,65.5581,65.5581,0
05/06/2025,62.9807,62.9807,62.9807,62.9807,0
05/07/2025,64.7708,64.7708,64.7708,64.7708,0
05/08/2025,64.0111,64.0111,64.0111,64.0111,0
05/09/2025,64.7668,64.7668,64.7668,64.7668,0
05/12/2025,67.0813,67.0813,67.0813,67.0813,0
05/13/2025,69.3008,69.3008,69.3008,69.3008,0
05/14/2025,65.8940,65.8940,65.8940,65.8940,0
05/15/2025,59.8896,59.8896,59.8896,59.8896,0
05/16/2025,66.2102,66.2102,66.2102,66.2102,0
05/19/2025,61.3441,61.3441,61.3441,61.3441,0
05/20/2025,65.7787,65.7787,65.7787,65.7787,0
05/21/2025,64.2115,64.2115,64.2115,64.2115,0
05/22/2025,61.3226,61.3226,61.3226,61.3226,0
05/23/2025,50.4960,50.4960,50.4960,50.4960,0
05/27/2025,55.2718,55.2718,55.2718,55.2718,0
05/28/2025,53.9858,53.9858,53.9858,53.9858,0
05/29/2025,58.0754,58.0754,58.0754,58.0754,0
05/30/2025,56.9157,56.9157,56.9157,56.9157,0
06/02/2025,56.1657,56.1657,56.1657,56.1657,0
06/03/2025,52.7869,52.7869,52.7869,52.7869,0
06/04/2025,62.6765,62.6765,62.6765,62.6765,0
06/05/2025,58.3738,58.3738,58.3738,58.3738,0
06/06/2025,63.6814,63.6814,63.6814,63.6814,0
06/09/2025,57.2249,57.2249,57.2249,57.2249,0
06/10/2025,58.6146,58.6146,58.6146,58.6146,0
06/11/2025,58.5544,58.5544,58.5544,58.5544,0
06/12/2025,61.6517,61.6517,61.6517,61.6517,0
06/13/2025,42.8561,42.8561,42.8561,42.8561,0
06/16/2025,52.0961,52.0961,52.0961,52.0961,0
06/17/2025,44.1170,44.1170,44.1170,44.1170,0
06/18/2025,36.7498,36.7498,36.7498,36.7498,0
06/20/2025,40.4765,40.4765,40.4765,40.4765,0
06/23/2025,53.0277,53.0277,53.0277,53.0277,0
06/24/2025,60.4213,60.4213,60.4213,60.4213,0
06/25/2025,57.8255,57.8255,57.8255,57.8255,0
06/26/2025,59.9873,59.9873,59.9873,59.9873,0
06/27/2025,60.7422,60.7422,60.7422,60.7422,0
06/30/2025,60.0573,60.0573,60.0573,60.0573,0
07/01/2025,61.6276,61.6276,61.6276,61.6276,0
07/02/2025,61.1045,61.1045,61.1045,61.1045,0
07/03/2025,63.3656,63.3656,63.3656,63.3656,0
07/07/2025,64.2516,64.2516,64.2516,64.2516,0
07/08/2025,56.5449,56.5449,56.5449,56.5449,0
07/09/2025,57.4249,57.4249,57.4249,57.4249,0
07/10/2025,60.0835,60.0835,60.0835,60.0835,0
07/11/2025,44.6654,44.6654,44.6654,44.6654,0
07/14/2025,55.3945,55.3945,55.3945,55.3945,0
07/15/2025,49.7216,49.7216,49.7216,49.7216,0
07/16/2025,49.9651,49.9651,49.9651,49.9651,0
07/17/2025,53.8027,53.8027,53.8027,53.8027,0
07/18/2025,54.1135,54.1135,54.1135,54.1135,0
07/21/2025,51.7590,51.7590,51.7590,51.7590,0
07/22/2025,55.8525,55.8525,55.8525,55.8525,0
07/23/2025,54.0533,54.0533,54.0533,54.0533,0
07/24/2025,56.8275,56.8275,56.8275,56.8275,0
07/25/2025,57.0976,57.0976,57.0976,57.0976,0
07/28/2025,58.1401,58.1401,58.1401,58.1401,0
07/29/2025,34.4327,34.4327,34.4327,34.4327,0
07/30/2025,32.4766,32.4766,32.4766,32.4766,0
