date,ticker,close,volume,short_interest,avg_daily_volume,days_to_cover,short_volume_ratio,call_volume,put_volume,put_call_volume_ratio,total_options_volume,rsi14,stoch20,dist_ma20,dist_ma50,dist_ma200,roc20,volume_surge,ma50_slope,price_exhaustion_score,options_fear_greed_score,short_pressure_score,trend_score,optix
2025-11-03,SLV,43.76,17943022.0,56381697.0,41184668.0,1.37,53.2,,,,,39.06474820143886,20.08862629246675,-0.02824658020962878,0.05852870315720193,0.2989229565932354,-0.0068088969586928005,0.3779871085593381,0.11501178653691624,22.962946798079578,50.0,82.11111111111111,65.0,43.39999272580248
2025-11-04,SLV,42.74,26673786.0,56381697.0,41184668.0,1.37,60.43,,,,,29.126213592233043,5.02215657311674,-0.05021166901854468,0.030008579388260515,0.26580404026642834,-0.014980410232772523,0.5715995028415901,0.11391847779400432,13.497410001654906,50.0,65.58333333333333,65.0,36.66133450074471
2025-11-05,SLV,43.65,16176295.0,56381697.0,41184668.0,1.37,58.26,,,,,29.494799405646347,18.463810930576063,-0.029007429817146435,0.047581562564498636,0.2897735583123906,-0.020421903052064705,0.36350248980395344,0.11263792016918961,18.299176393579412,50.0,71.80555555555556,65.0,39.75546271044407
2025-11-06,SLV,43.55,15953952.0,56381697.0,41184668.0,1.37,58.38,,,,,34.88576449912125,16.986706056129957,-0.029980399144690084,0.04090481039040483,0.2838786992584157,-0.025944978751957115,0.4012179367490368,0.1105666627735371,18.80145097214614,50.0,70.44444444444444,65.0,39.77731960413243
2025-11-07,SLV,43.92,16491790.0,56381697.0,41184668.0,1.37,58.79,,,,,32.7586206896552,22.451994091580538,-0.02009125288651381,0.04554998500235663,0.29171151776103277,-0.033237948492185754,0.4428806977319224,0.10790338490428741,20.866145758801,50.0,69.08333333333334,65.0,40.50226559146046
2025-11-10,SLV,45.79,20761545.0,56381697.0,41184668.0,1.37,69.16,,,,,61.16071428571428,50.07385524372229,0.023308825172637437,0.08510708886076768,0.3431776315017534,-0.03110452814219211,0.5867477883656708,0.1049993715434896,47.332451906168664,50.0,37.388888888888886,65.0,47.657936691109235
2025-11-11,SLV,46.45,19691336.0,56381697.0,41184668.0,1.37,69.13,,,,,63.48373557187827,59.82274741506651,0.03846454800523169,0.09591691321848028,0.3587532817036334,-0.007478632478632341,0.5881943993438048,0.1024679283759744,55.032969953085406,50.0,38.194444444444436,65.0,51.2440031455551
2025-11-12,SLV,48.32,51557421.0,56381697.0,41184668.0,1.37,67.46,,,,,68.64864864864863,87.44460856720826,0.08028348498736837,0.1341604818304296,0.4091900656766556,-0.00020691082143586836,1.5176523155669959,0.1001786968557623,72.3963301769801,50.0,43.333333333333336,65.0,59.828348579641045
2025-11-13,SLV,47.42,39322434.0,56381697.0,41184668.0,1.37,62.79,,,,,64.5215918712955,84.79729729729733,0.062240292104880135,0.1075816321763905,0.3790375818276459,-0.03559080740288789,1.1739687673925996,0.0971984459729589,64.39321435564028,50.0,56.05555555555556,65.0,58.13527979337146
2025-11-14,SLV,45.96,31789152.0,51887129.0,25639437.0,2.02,50.63,889.0,0.0,0.0,889.0,65.23972602739727,60.13513513513516,0.03072437766315317,0.06911070273790942,0.33323663789977487,-0.021919557352628294,1.0334533162160853,0.09482042897381482,49.677048623966435,0.0,79.02777777777777,65.0,37.45883854745156
