Date,Open,High,Low,Close,Volume
07/09/2026,81.3111,81.3111,81.3111,81.3111,0
07/10/2026,93.6922,93.6922,93.6922,93.6922,0
07/13/2026,93.8124,93.8124,93.8124,93.8124,0
07/14/2026,92.5355,92.5355,92.5355,92.5355,0
07/15/2026,92.7655,92.7655,92.7655,92.7655,0
07/16/2026,95.2757,95.2757,95.2757,95.2757,0
07/17/2026,95.6666,95.6666,95.6666,95.6666,0
07/20/2026,97.4644,97.4644,97.4644,97.4644,0
07/21/2026,94.4866,94.4866,94.4866,94.4866,0
07/22/2026,91.6730,91.6730,91.6730,91.6730,0
07/23/2026,95.6288,95.6288,95.6288,95.6288,0
07/24/2026,91.4567,91.4567,91.4567,91.4567,0
07/27/2026,50.4355,50.4355,50.4355,50.4355,0
07/28/2026,89.9613,89.9613,89.9613,89.9613,0
07/29/2026,94.8787,94.8787,94.8787,94.8787,0
07/30/2026,91.4523,91.4523,91.4523,91.4523,0
07/31/2026,94.0307,94.0307,94.0307,94.0307,0
08/03/2026,92.7372,92.7372,92.7372,92.7372,0
08/04/2026,92.7535,92.7535,92.7535,92.7535,0
08/05/2026,96.0827,96.0827,96.0827,96.0827,0
08/06/2026,84.3054,84.3054,84.3054,84.3054,0
08/07/2026,95.7479,95.7479,95.7479,95.7479,0
08/10/2026,94.9701,94.9701,94.9701,94.9701,0
08/11/2026,94.0398,94.0398,94.0398,94.0398,0
08/12/2026,92.4549,92.4549,92.4549,92.4549,0
08/13/2026,84.8185,84.8185,84.8185,84.8185,0
08/14/2026,94.9446,94.9446,94.9446,94.9446,0
08/17/2026,94.4869,94.4869,94.4869,94.4869,0
08/18/2026,90.5151,90.5151,90.5151,90.5151,0
08/19/2026,93.5782,93.5782,93.5782,93.5782,0
08/20/2026,93.0634,93.0634,93.0634,93.0634,0
08/21/2026,93.7501,93.7501,93.7501,93.7501,0
08/24/2026,94.9056,94.9056,94.9056,94.9056,0
08/25/2026,95.4168,95.4168,95.4168,95.4168,0
08/26/2026,89.4488,89.4488,89.4488,89.4488,0
08/27/2026,94.9191,94.9191,94.9191,94.9191,0
08/28/2026,94.4190,94.4190,94.4190,94.4190,0
08/31/2026,94.2258,94.2258,94.2258,94.2258,0
09/01/2026,91.2058,91.2058,91.2058,91.2058,0
