date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-07-29,PYPL,4901454.08,1841853.76,37.58,96.7555,53521,1782094,6238,0,11099.0,47.584,-0.6838
2026-07-30,PYPL,3532933.07,1612933.09,45.65,95.4839,58632,1540092,14209,0,10440.0,47.901,0.2896
2026-07-31,PYPL,2299944.57,1057573.63,45.98,95.7155,38974,1012262,6337,0,4059.0,47.7205,0.3064
2026-08-03,PYPL,2185010.71,970642.35,44.42,97.1293,24732,942778,3131,0,29544.0,46.944,0.0792
2026-08-04,PYPL,2426721.3,980742.02,40.41,96.3606,31330,945049,4363,0,3820.0,46.411,-0.4926
2026-08-05,PYPL,1915538.65,702532.9,36.68,95.1456,25386,668429,8717,0,1259.0,45.3365,-1.0295
2026-08-06,PYPL,3348620.34,1782722.67,53.24,97.0444,43409,1730032,9281,0,5700.0,45.5265,1.2216
2026-08-07,PYPL,2152973.68,947189.04,43.99,93.1733,38834,882527,25827,0,3724.0,45.38,-0.1028
2026-08-10,PYPL,2117247.27,732002.06,34.57,96.3627,16744,705377,9881,0,751.0,44.585,-1.4257
2026-08-11,PYPL,1774890.08,659165.29,37.14,96.4412,20423,635707,3035,0,2974.0,43.8495,-1.0351
2026-08-12,PYPL,1734007.53,782543.28,45.13,94.761,25948,741546,15049,0,6373.0,43.486,0.0709
2026-08-13,PYPL,2488739.35,869898.36,34.95,95.9275,25323,834472,10103,0,4296.0,42.605,-1.4472
2026-08-14,PYPL,4663931.49,2133584.15,45.75,95.9474,45123,2047118,41342,0,13732.0,42.4385,0.1402
2026-08-17,PYPL,2922912.02,1710209.75,58.51,97.0222,33995,1659283,16931,0,3908.0,43.3445,1.926
2026-08-18,PYPL,2922100.54,1132062.96,38.74,96.9731,25818,1097796,8448,0,596.0,42.914,-0.9045
2026-08-19,PYPL,2986774.59,1067025.56,35.73,93.3791,64927,996379,5719,0,4558.0,42.2635,-1.2886
2026-08-20,PYPL,3927567.0,1973552.48,50.25,97.0736,49178,1915799,8574,0,3607.0,42.582,0.7433
2026-08-21,PYPL,2907182.99,1210647.76,41.64,95.8025,41631,1159831,9185,0,3123.0,42.2175,-0.4527
2026-08-24,PYPL,2340396.82,1092160.7,46.67,95.5043,30819,1043060,18281,0,3388.0,43.0325,0.251
2026-08-25,PYPL,2479158.98,1061165.87,42.8,96.1075,34128,1019860,7177,0,16332.0,42.9915,-0.3018
2026-08-26,PYPL,2727942.08,944210.15,34.61,95.7205,36436,903803,3970,0,14984.0,42.843,-1.4072
2026-08-27,PYPL,1930149.56,805812.69,41.75,96.0106,23591,773666,8555,0,8534.0,42.648,-0.3958
2026-08-28,PYPL,15226929.51,7358934.2,48.33,94.7678,259628,6973902,125404,0,507851.626438,42.7655,0.532
2026-08-31,PYPL,5787562.02,2373459.05,41.01,93.3521,124029,2215675,33755,0,194732.198661,42.595,-0.5093
