date,ticker,total_volume,short_volume,short_volume_ratio,carteret_pct_of_short,nyse_short_volume,nasdaq_carteret_short_volume,nasdaq_chicago_short_volume,adf_short_volume,exempt_volume,svr_sma20,svr_zscore60
2026-02-09,SLV,31119838.0,14883849.0,47.83,95.4655,330103,14208943,344803,0,112926.0,47.1895,-0.9008
2026-02-10,SLV,28990972.0,13235537.0,45.65,96.0678,256858,12715086,263593,0,80716.0,47.2855,-1.0771
2026-02-11,SLV,23619983.0,7979842.0,33.78,92.9759,367358,7419332,193152,0,112971.0,46.957,-2.1105
2026-02-12,SLV,49955368.0,17664061.0,35.36,95.1137,436788,16800950,426323,0,1882017.0,46.197,-1.8831
2026-02-13,SLV,24387690.0,5691838.0,23.34,93.4069,197327,5316570,177941,0,1332647.0,44.659,-2.7386
2026-02-17,SLV,27966022.0,9195894.0,32.88,84.3147,1173130,7753490,269274,0,104018.0,43.488,-1.8311
2026-02-18,SLV,20689208.0,7393630.0,35.74,94.1296,254766,6959593,179271,0,134021.0,42.67,-1.5291
2026-02-19,SLV,15145021.0,6599771.0,43.58,95.799,159282,6322516,117973,0,37364.0,42.3055,-0.8556
2026-02-20,SLV,33681513.0,17218661.0,51.12,94.6417,710999,16296031,211631,0,138291.0,42.117,-0.2262
2026-02-23,SLV,34570511.4,17213474.85,49.79,90.9708,1404588,15659242,149644,0,121508.0,41.9495,-0.3144
2026-02-24,SLV,20902391.58,8643872.34,41.35,94.0201,409588,8126974,107310,0,100764.0,41.378,-0.9835
2026-02-25,SLV,21064590.88,7307096.95,34.69,96.1024,194617,7022295,90184,0,54820.0,40.702,-1.4803
2026-02-26,SLV,18056341.93,5548333.53,30.73,85.6023,715637,4749503,83193,0,80598.0,39.6605,-1.7384
2026-02-27,SLV,24635612.58,8045669.73,32.66,92.9199,444824,7476030,124815,0,69490.0,38.3985,-1.5326
2026-03-02,SLV,33775190.62,15403823.31,45.61,96.5135,139063,14866762,397998,0,95612.0,37.7975,-0.4442
2026-03-03,SLV,28929193.56,8950080.49,30.94,97.4338,78979,8720407,150694,0,1582666.0,38.1045,-1.6146
2026-03-04,SLV,14210319.79,4049169.76,28.49,97.184,35271,3935146,78752,0,689218.1,37.8005,-1.7382
2026-03-05,SLV,15094276.73,6036580.75,39.99,95.0819,208026,5739698,88856,0,25831.0,38.1705,-0.7734
2026-03-06,SLV,12561717.7,3701758.45,29.47,95.4316,104357,3532649,64752,0,97775.0,37.75,-1.5731
2026-03-09,SLV,11240056.86,3201303.42,28.48,91.8085,170119,2939068,92116,0,42323.0,37.074,-1.5929
2026-03-10,SLV,12437403.36,3569599.31,28.7,95.2506,67281,3400066,102251,0,94906.0,36.1175,-1.5196
2026-03-11,SLV,10357182.48,4153004.3,40.1,97.3356,57383,4042350,53271,0,64647.0,35.84,-0.5801
2026-03-12,SLV,10122347.81,3492508.33,34.5,96.5713,39322,3372760,80426,0,22911.0,35.876,-1.0015
2026-03-13,SLV,18635521.39,5708633.77,30.63,86.5333,653077,4939872,115684,0,82484.0,35.6395,-1.2843
2026-03-16,SLV,12697105.97,5219458.09,41.11,94.6585,193758,4940661,85039,0,54033.0,36.528,-0.3968
