date,time_et,session,direction,open,high,low,close,volume,trade_count,wick_len,body_len,wick_pct,extreme,prints_at_extreme,prints_at_extreme_size,max_extreme_lag_ms,all_dark,repeat_level,verdict
2025-10-10,12:10,rth,up,598.95,611.55,597.99,599.4568,633477,4078,12.0932,0.5068,2.017,611.55,4,230,4392844,True,True,GHOST
2025-10-10,12:20,rth,up,598.52,610.694,597.701,599.31,682449,3155,11.384,0.79,1.9,610.694,1,103669,4,True,True,GHOST
2025-10-10,12:50,rth,up,596.57,610.694,595.68,596.07,753024,3069,14.124,0.5,2.37,610.694,2,207338,3,True,True,GHOST
2025-10-10,12:55,rth,up,596.0799,610.15,595.42,595.67,670532,3591,14.0701,0.4099,2.362,610.15,3,150,7134070,True,True,GHOST
2025-10-10,13:00,rth,up,595.64,610.694,594.632,594.81,663562,3075,15.054,0.83,2.531,610.694,1,103669,4,True,True,GHOST
2025-10-10,13:40,rth,up,597.12,610.694,596.81,596.8755,1450809,1779,13.574,0.2445,2.274,610.694,1,103669,4,True,True,GHOST
2025-10-10,13:45,rth,up,596.83,610.694,595.77,596.69,547768,2213,13.864,0.14,2.323,610.694,1,103669,3,True,True,GHOST
2025-10-10,13:50,rth,up,596.68,606.6,595.59,595.63,243307,1518,9.92,1.05,1.665,606.6,1,6000,25,True,True,GHOST
2025-10-10,14:45,rth,up,594.92,610.694,594.41,594.6247,454886,1634,15.774,0.2953,2.653,610.694,1,103669,3,True,True,GHOST
2025-10-10,16:10,post,up,589.9,596.8333,589.88,590.45,186787,624,6.3833,0.55,1.081,596.8333,1,2250,7546109,True,False,GHOST
2025-10-10,17:00,post,up,584.64,589.5,584.18,585.32,195004,532,4.18,0.68,0.714,589.5,1,17422,1403,True,True,GHOST
2025-10-13,08:00,pre,up,594.82,602.38,594.82,598.62,549131,2190,3.76,3.8,0.628,602.38,21,599,16137803,True,False,not_pbar
